ATT,AWT,AGT_access,AFT,travel_p50,travel_p90,travel_p95,N,N_finished,completion_rate,backlog,system_person_minutes,system_person_minutes_per_passenger,episode_reward,episode_steps,policy_entropy_normalized,mean_policy_max_prob,action_0_share,action_1_share,single_pax_service_departures,turnaround_starts,turnaround_releases,pad_departure_reservations,pad_landing_reservations,service_pad_blocks,reposition_pad_blocks,e6_charger_active_aircraft_steps,e6_charger_wait_aircraft_steps,e6_max_charger_queue,final_queues,fleet_diag,stage,topology,method,eval_seed
201.12077294685992,171.7342995169082,7.497584541062802,21.97584541062802,177.0,465.0,477.79999999999995,300,207,0.69,93,74274.0,247.58,-53310.901880191974,601,nan,nan,0.8402662229617305,0.15973377703826955,207,376,374,398,398,2204,364,0,0,0,"{""0"": 50, ""1"": 43, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 22, ""WAITING"": 2, ""IDLE"": 16}, ""current_location_counts"": {""2"": 38, ""0"": 2}, ""spawned_at_reset"": 40, ""service_arrivals"": 207, ""reposition_departures"": 191, ""reposition_arrivals"": 169, ""fleet_assertions"": 603}",E5,T2,QTTI2,123
201.12077294685992,171.7342995169082,7.497584541062802,21.97584541062802,177.0,465.0,477.79999999999995,300,207,0.69,93,74274.0,247.58,-53310.901880191974,601,nan,nan,0.8402662229617305,0.15973377703826955,207,376,374,398,398,2199,364,0,0,0,"{""0"": 50, ""1"": 43, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 22, ""WAITING"": 2, ""IDLE"": 16}, ""current_location_counts"": {""2"": 38, ""0"": 2}, ""spawned_at_reset"": 40, ""service_arrivals"": 207, ""reposition_departures"": 191, ""reposition_arrivals"": 169, ""fleet_assertions"": 603}",E5,T2,QTTI2,124
179.244,151.752,6.948,20.616,138.0,407.2,415.0,300,250,0.8333333333333334,50,60997.0,203.32333333333332,-50380.596463277354,601,nan,nan,0.6921797004991681,0.30782029950083195,258,468,468,488,488,1753,432,0,0,0,"{""0"": 14, ""1"": 28, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 20, ""IDLE"": 20}, ""current_location_counts"": {""2"": 32, ""1"": 8}, ""spawned_at_reset"": 40, ""service_arrivals"": 250, ""reposition_departures"": 230, ""reposition_arrivals"": 218, ""fleet_assertions"": 603}",E5,T2,QTTI2,125
196.5311203319502,170.93360995850622,5.560165975103734,20.04564315352697,184.0,357.0,363.0,300,241,0.8033333333333333,59,67305.0,224.35,-65989.91924662773,601,nan,nan,0.6622296173044925,0.33777038269550747,248,455,454,473,473,162,219,2610,10767,30,"{""0"": 27, ""1"": 25, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""CHARGING"": 20, ""FLYING"": 18, ""IDLE"": 1, ""WAITING"": 1}, ""current_location_counts"": {""2"": 27, ""0"": 13}, ""spawned_at_reset"": 40, ""service_arrivals"": 241, ""reposition_departures"": 225, ""reposition_arrivals"": 214, ""fleet_assertions"": 603}",E6,T2,SPF,123
198.00409836065575,172.40573770491804,5.55327868852459,20.049180327868854,185.0,359.70000000000005,365.0,300,244,0.8133333333333334,56,67183.0,223.94333333333333,-65628.66068556519,601,nan,nan,0.6622296173044925,0.33777038269550747,249,458,454,473,473,151,201,2613,10764,30,"{""0"": 28, ""1"": 23, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""CHARGING"": 20, ""FLYING"": 15, ""WAITING"": 4, ""IDLE"": 1}, ""current_location_counts"": {""2"": 30, ""0"": 10}, ""spawned_at_reset"": 40, ""service_arrivals"": 244, ""reposition_departures"": 224, ""reposition_arrivals"": 214, ""fleet_assertions"": 603}",E6,T2,SPF,124
196.0625,170.47916666666666,5.554166666666666,20.033333333333335,184.5,352.1,361.0,300,240,0.8,60,67403.0,224.67666666666668,-66091.32799442958,601,nan,nan,0.6622296173044925,0.33777038269550747,248,454,452,472,472,159,210,2607,10783,30,"{""0"": 27, ""1"": 25, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""CHARGING"": 19, ""FLYING"": 18, ""WAITING"": 2, ""IDLE"": 1}, ""current_location_counts"": {""2"": 26, ""0"": 14}, ""spawned_at_reset"": 40, ""service_arrivals"": 240, ""reposition_departures"": 224, ""reposition_arrivals"": 214, ""fleet_assertions"": 603}",E6,T2,SPF,125
182.9142857142857,156.4612244897959,6.346938775510204,20.110204081632652,151.0,410.2,418.0,300,245,0.8166666666666667,55,65671.0,218.90333333333334,-61491.85751233616,601,nan,nan,0.6672212978369384,0.33277870216306155,251,459,457,477,477,164,254,2608,10542,30,"{""0"": 28, ""1"": 21, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 18, ""CHARGING"": 20, ""WAITING"": 2}, ""current_location_counts"": {""2"": 31, ""1"": 2, ""0"": 7}, ""spawned_at_reset"": 40, ""service_arrivals"": 245, ""reposition_departures"": 226, ""reposition_arrivals"": 214, ""fleet_assertions"": 603}",E6,T2,STTF,123
230.00943396226415,200.29245283018867,7.570754716981132,22.150943396226417,209.5,464.9,470.0,300,212,0.7066666666666667,88,79335.0,264.45,-71017.02891315731,601,nan,nan,0.8585690515806988,0.14143094841930118,222,404,401,425,425,157,191,2438,10899,30,"{""0"": 38, ""1"": 40, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 21, ""CHARGING"": 14, ""IDLE"": 2, ""WAITING"": 3}, ""current_location_counts"": {""2"": 20, ""0"": 20}, ""spawned_at_reset"": 40, ""service_arrivals"": 212, ""reposition_departures"": 203, ""reposition_arrivals"": 192, ""fleet_assertions"": 603}",E6,T2,STTF,124
192.93305439330544,165.55230125523013,6.7112970711297075,20.673640167364017,168.0,327.20000000000005,340.1,300,239,0.7966666666666666,61,66572.0,221.90666666666667,-66858.89854340327,601,nan,nan,0.7254575707154742,0.27454242928452577,248,451,450,471,471,148,265,2627,10355,30,"{""0"": 26, ""1"": 26, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 20, ""CHARGING"": 19, ""WAITING"": 1}, ""current_location_counts"": {""2"": 27, ""0"": 13}, ""spawned_at_reset"": 40, ""service_arrivals"": 239, ""reposition_departures"": 223, ""reposition_arrivals"": 212, ""fleet_assertions"": 603}",E6,T2,STTF,125
214.73076923076923,183.63942307692307,8.288461538461538,22.807692307692307,218.0,342.0,350.0,300,208,0.6933333333333334,92,80040.0,266.8,-71384.60231514025,601,nan,nan,0.9217970049916805,0.07820299500831947,215,400,397,417,417,148,127,2419,11121,30,"{""0"": 48, ""1"": 37, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 17, ""CHARGING"": 19, ""WAITING"": 3, ""IDLE"": 1}, ""current_location_counts"": {""2"": 16, ""0"": 24}, ""spawned_at_reset"": 40, ""service_arrivals"": 208, ""reposition_departures"": 202, ""reposition_arrivals"": 192, ""fleet_assertions"": 603}",E6,T2,QTTI2,123
212.56730769230768,181.46153846153845,8.302884615384615,22.807692307692307,215.5,335.3,350.0,300,208,0.6933333333333334,92,79789.0,265.9633333333333,-70571.06947032477,601,nan,nan,0.9267886855241264,0.07321131447587355,217,401,399,421,421,63,132,2407,11180,30,"{""0"": 49, ""1"": 34, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 20, ""WAITING"": 2, ""IDLE"": 2, ""CHARGING"": 16}, ""current_location_counts"": {""2"": 15, ""0"": 25}, ""spawned_at_reset"": 40, ""service_arrivals"": 208, ""reposition_departures"": 204, ""reposition_arrivals"": 193, ""fleet_assertions"": 603}",E6,T2,QTTI2,124
213.48325358851676,182.32535885167465,8.354066985645932,22.80861244019139,213.0,336.20000000000005,352.0,300,209,0.6966666666666667,91,79953.0,266.51,-70853.27021940205,601,nan,nan,0.9234608985024958,0.07653910149750416,217,402,400,420,420,128,89,2423,11120,30,"{""0"": 47, ""1"": 36, ""2"": 0}","{""fleet_size"": 40, ""initial_allocation"": {""0"": 30, ""1"": 10}, ""state_counts"": {""FLYING"": 18, ""CHARGING"": 20, ""WAITING"": 2}, ""current_location_counts"": {""2"": 16, ""0"": 24}, ""spawned_at_reset"": 40, ""service_arrivals"": 209, ""reposition_departures"": 203, ""reposition_arrivals"": 193, ""fleet_assertions"": 603}",E6,T2,QTTI2,125
