sim_time,action,chosen_vid,score_v0,score_v1
105,0,0,10.5,12.06917282300504
106,1,1,9.5,7.0
107,0,0,9.5,10.069172823005042
108,1,1,10.0,9.069172823005044
109,0,0,6.5,9.0
110,0,0,6.0,7.0
111,1,1,11.0,8.569172823005047
112,1,1,10.0,5.5
113,0,0,9.0,9.0
114,0,0,6.0,24.858240122635713
115,0,0,5.0,23.858240122635713
116,0,0,9.0,22.858240122635713
117,0,0,8.0,21.858240122635713
118,0,0,8.0,20.858240122635713
119,0,0,10.0,19.858240122635713
120,0,0,7.0,18.858240122635713
121,0,0,5.0,17.858240122635713
122,0,0,6.0,16.858240122635713
123,0,0,8.0,15.858240122635715
124,0,0,8.25,14.858240122635715
125,0,0,8.0,13.858240122635717
126,0,0,9.0,12.858240122635719
127,0,0,9.0,11.85824012263572
128,0,0,6.0,7.0
129,1,1,10.0,9.858240122635722
130,1,1,8.5,8.0
131,1,1,8.666666666666666,5.0
132,0,0,7.666666666666667,10.5
133,0,0,7.0,9.5
134,1,1,9.0,3.0
135,0,0,6.0,13.0
136,1,1,10.0,7.0
137,0,0,6.0,12.5
138,0,0,4.0,29.81839614753543
139,0,0,7.0,28.81839614753543
140,0,0,11.0,27.81839614753543
141,0,0,8.0,26.81839614753543
142,0,0,5.0,25.81839614753543
143,0,0,7.0,24.81839614753543
144,0,0,8.0,23.81839614753543
145,0,0,8.0,22.81839614753543
146,0,0,5.0,21.81839614753543
147,0,0,9.0,20.81839614753543
148,0,0,7.0,19.81839614753543
149,0,0,9.25,18.81839614753543
150,0,0,9.0,17.81839614753543
151,0,0,9.5,16.818396147535434
152,0,0,7.0,15.818396147535434
153,0,0,5.666666666666667,9.0
154,0,0,11.5,13.818396147535438
155,0,0,11.75,12.818396147535438
156,1,1,8.5,6.0
157,1,1,9.333333333333334,6.0
158,1,1,8.0,4.0
159,0,0,8.0,9.0
160,0,0,5.0,13.0
161,0,0,8.0,9.0
162,0,0,9.0,10.0
163,0,0,7.0,10.0
164,0,0,9.0,27.30575147062702
165,0,0,10.0,26.30575147062702
166,0,0,10.0,25.30575147062702
167,0,0,5.0,24.305751470627015
168,0,0,7.0,23.30575147062702
169,0,0,6.0,22.30575147062702
170,0,0,9.0,21.30575147062702
171,0,0,6.0,20.305751470627015
172,0,0,8.25,19.305751470627015
173,0,0,9.5,18.30575147062702
174,0,0,10.75,17.305751470627015
175,0,0,8.0,16.305751470627015
176,0,0,10.0,15.305751470627017
177,0,0,11.5,14.305751470627019
178,0,0,7.5,13.30575147062702
179,0,0,10.333333333333334,12.305751470627023
181,0,0,9.25,10.305751470627024
182,1,1,10.0,9.305751470627026
183,1,1,8.0,4.0
184,1,1,7.0,5.0
185,1,1,8.0,7.5
186,0,0,8.0,11.0
187,0,0,5.0,12.0
188,0,0,6.0,11.0
189,0,0,8.0,24.571741852702317
190,0,0,8.0,23.571741852702317
191,0,0,5.0,22.571741852702313
192,0,0,7.0,21.571741852702317
193,0,0,7.25,20.571741852702317
194,0,0,6.0,19.571741852702317
195,0,0,7.0,18.571741852702317
196,0,0,9.0,17.571741852702317
197,0,0,6.0,16.571741852702317
198,0,0,6.25,15.571741852702319
199,0,0,8.0,14.57174185270232
200,0,0,9.0,13.57174185270232
201,0,0,10.0,12.571741852702322
202,0,0,8.25,11.571741852702324
203,1,1,7.0,6.0
204,0,0,6.0,7.0
205,0,0,6.0,8.0
206,1,1,8.25,5.0
207,1,1,8.25,7.0
208,1,1,10.0,2.0
209,0,0,6.0,11.0
210,0,0,6.0,11.0
211,1,1,10.0,4.5
212,0,0,8.0,27.96728596064595
213,0,0,8.0,26.96728596064595
214,0,0,7.0,25.96728596064595
215,0,0,7.0,24.967285960645953
216,0,0,10.0,23.96728596064595
217,0,0,6.0,22.96728596064595
218,0,0,7.0,21.967285960645953
219,0,0,7.0,20.967285960645953
220,0,0,9.0,19.967285960645953
221,0,0,6.0,18.96728596064595
222,0,0,9.25,17.967285960645953
223,0,0,11.5,16.967285960645953
224,0,0,6.25,15.967285960645953
225,0,0,10.333333333333334,14.967285960645954
226,1,1,10.166666666666668,7.0
227,0,0,9.25,12.967285960645956
228,0,0,9.0,11.967285960645958
229,0,0,5.833333333333333,9.0
230,1,1,10.0,3.0
231,0,0,8.0,8.5
232,0,0,7.0,7.5
233,1,1,8.0,7.5
234,0,0,7.0,12.0
235,0,0,8.0,24.420221148631445
236,0,0,9.0,23.420221148631445
237,0,0,6.0,22.420221148631445
238,0,0,8.0,21.420221148631445
239,0,0,10.0,20.420221148631448
240,0,0,7.0,19.420221148631445
241,0,0,7.0,18.42022114863144
242,0,0,10.0,17.420221148631445
243,0,0,10.0,16.420221148631448
244,0,0,5.0,15.420221148631446
245,0,0,7.0,14.420221148631448
246,0,0,10.5,13.42022114863145
247,0,0,10.75,12.420221148631452
248,1,1,8.0,7.0
249,1,1,8.0,6.0
250,0,0,8.0,9.420221148631455
251,0,0,8.0,8.0
252,1,1,8.0,4.0
253,0,0,7.0,7.5
254,0,0,6.0,10.5
255,0,0,5.0,11.5
256,0,0,7.0,7.5
257,0,0,8.0,21.884281820392957
258,0,0,11.0,20.88428182039296
259,0,0,6.0,19.884281820392957
260,0,0,7.0,18.884281820392957
261,0,0,9.0,17.884281820392957
262,0,0,4.0,16.88428182039296
263,0,0,5.0,15.884281820392959
264,0,0,7.25,14.884281820392957
265,0,0,8.5,13.884281820392959
266,0,0,9.0,12.88428182039296
267,0,0,9.0,11.88428182039296
268,0,0,9.25,10.884281820392962
269,1,1,11.5,9.884281820392964
270,0,0,10.5,11.384281820392964
271,1,1,8.0,6.0
272,0,0,9.0,9.384281820392967
273,1,1,10.0,8.38428182039297
274,1,1,8.0,5.0
275,0,0,4.0,10.5
276,1,1,10.0,2.0
277,0,0,4.833333333333333,14.0
278,1,1,10.0,8.0
279,0,0,10.0,27.716989894461385
280,0,0,7.0,26.71698989446139
281,0,0,10.0,25.716989894461385
282,0,0,9.0,24.71698989446139
283,0,0,7.0,23.716989894461385
284,0,0,5.0,22.716989894461385
285,0,0,6.0,21.716989894461385
286,0,0,6.0,20.716989894461385
287,0,0,6.0,19.716989894461385
288,0,0,6.0,18.716989894461385
289,0,0,7.0,17.716989894461385
290,0,0,10.5,16.716989894461385
291,0,0,7.25,15.716989894461388
292,0,0,11.75,14.716989894461388
293,1,1,8.5,7.0
294,0,0,9.0,12.716989894461392
295,0,0,8.0,11.716989894461394
296,0,0,10.0,10.716989894461395
297,1,1,8.0,4.0
298,1,1,10.0,5.5
299,1,1,9.0,8.0
300,0,0,6.0,15.5
301,0,0,6.0,12.5
