sim_time,action,chosen_vid,score_v0,score_v1
108,1,1,290.0,56.0
109,1,1,284.0,46.142857142857146
110,1,1,299.4102597104441,257.0
111,1,1,74.41025971044414,47.66666666666667
112,1,1,73.41025971044414,70.5
113,0,0,72.41025971044414,94.0
114,0,0,85.41025971044414,256.0
115,0,0,86.91025971044414,246.0
116,0,0,75.41025971044414,89.66666666666667
117,0,0,76.41025971044414,245.0
118,0,0,66.41025971044414,246.0
119,0,0,48.18803748822191,242.0
120,0,0,54.142857142857146,244.0
121,1,1,60.0,35.666666666666664
122,0,0,59.333333333333336,85.0
123,1,1,53.714285714285715,40.285714285714285
124,1,1,52.714285714285715,33.0
125,1,1,53.714285714285715,33.0
126,1,1,164.0,38.714285714285715
127,1,1,159.0,33.0
128,1,1,70.0,34.272727272727266
129,1,1,145.0,32.0
130,1,1,66.0,53.0
131,1,1,100.33333333333334,36.0
132,1,1,99.33333333333334,94.66666666666667
133,1,1,267.0,97.0
134,1,1,269.0,40.5
135,0,0,266.0,278.0
136,1,1,145.0,52.0
137,0,0,276.0,285.0
138,0,0,274.0,289.0
139,0,0,152.0,285.0
140,1,1,161.0,146.0
141,1,1,314.8578295227074,295.0
142,1,1,313.8578295227074,307.0
143,1,1,312.8578295227074,305.0
144,0,0,311.8578295227074,325.0
145,1,1,320.8578295227074,313.0
146,0,0,309.8578295227074,339.0
147,0,0,319.0,333.0
148,0,0,327.8578295227074,334.0
149,1,1,338.0,337.0
150,1,1,339.0,334.0
151,0,0,337.0,356.0
152,0,0,347.0,355.0
153,1,1,334.0,125.66666666666667
154,1,1,359.0,354.0
155,0,0,358.0,364.0
156,1,1,416.0,129.33333333333334
157,1,1,426.0,101.0
158,1,1,428.0,130.66666666666669
159,1,1,428.0,145.5009523566582
160,1,1,425.0,62.41761902332483
161,1,1,428.0,92.16761902332483
162,1,1,429.0,69.16761902332485
163,1,1,427.0,63.16761902332483
164,1,1,429.0,68.59619045189626
165,1,1,430.0,68.0736812226907
166,1,1,430.0,62.96653836554783
167,1,1,425.0,95.0
168,1,1,427.0,117.0
169,1,1,426.0,153.66666666666669
170,1,1,429.0,78.0
171,0,0,426.0,447.0
172,0,0,437.0,446.0
173,1,1,447.0,445.0
174,0,0,447.0,455.0
175,1,1,458.0,455.0
176,0,0,455.0,469.0
177,1,1,469.0,464.0
178,0,0,465.0,476.0
179,0,0,477.0,477.0
181,0,0,488.0,493.88415738887267
182,1,1,500.0,492.88415738887267
183,0,0,498.0,501.88415738887267
184,1,1,507.0,500.88415738887267
185,0,0,508.0,509.88415738887267
186,1,1,518.0,508.88415738887267
187,0,0,505.0,518.1676190233248
188,1,1,526.0,518.1676190233248
189,1,1,528.0,518.1676190233248
190,0,0,528.0,528.1676190233248
191,0,0,525.0,538.1676190233248
192,1,1,547.0,537.1676190233248
193,1,1,546.0,91.88190473761055
194,1,1,546.0,92.31047616618199
195,1,1,547.0,544.1676190233248
196,1,1,549.0,103.16761902332483
197,1,1,546.0,63.985800841506645
198,1,1,545.0,59.500952356658175
199,1,1,548.0,54.5
200,1,1,549.0,289.2165383655478
201,1,1,550.0,196.54987169888116
202,0,0,547.0,586.0
203,0,0,557.0,576.0
204,0,0,566.0,567.0
205,1,1,576.0,558.0
206,1,1,577.0,280.0
207,1,1,577.0,557.0
208,1,1,580.0,114.0
209,1,1,576.0,556.0
210,1,1,576.0,556.0
211,1,1,580.0,142.0
212,1,1,578.0,575.0
213,0,0,578.0,585.0
214,1,1,587.0,586.0
215,1,1,587.0,584.0
216,0,0,590.0,593.0
217,0,0,586.0,606.0
218,0,0,597.0,605.0
219,1,1,617.0,305.0
220,1,1,619.0,207.33333333333334
221,1,1,616.0,598.0
222,1,1,618.0,300.0
223,1,1,619.0,204.0
224,1,1,615.0,598.0
225,1,1,617.0,586.0
226,1,1,616.0,597.0
227,1,1,618.0,300.0
228,1,1,619.0,150.5
229,1,1,615.0,58.16666666666667
230,1,1,620.0,155.5
231,1,1,618.0,71.55555555555556
232,1,1,617.0,71.66666666666667
233,1,1,618.0,61.36363636363636
234,1,1,617.0,50.57142857142858
235,1,1,618.0,60.272727272727266
236,1,1,619.0,49.0
237,1,1,616.0,50.0
238,1,1,618.0,110.66666666666667
239,1,1,620.0,95.85714285714286
240,1,1,617.0,210.33333333333334
241,1,1,617.0,209.33333333333334
242,1,1,620.0,93.0
243,1,1,620.0,82.0
244,1,1,615.0,597.0
245,1,1,617.0,204.0
246,1,1,618.0,204.66666666666669
247,1,1,617.0,596.0
248,1,1,618.0,159.5
249,1,1,618.0,161.0
250,1,1,618.0,207.33333333333334
251,1,1,618.0,88.0
252,1,1,618.0,132.0
253,1,1,617.0,97.85714285714286
254,1,1,616.0,82.44444444444444
255,1,1,615.0,103.28571428571429
256,1,1,617.0,79.44444444444444
257,1,1,618.0,104.14285714285715
258,1,1,621.0,84.75
259,1,1,616.0,105.0
260,1,1,617.0,105.42857142857143
261,1,1,619.0,122.33333333333334
262,0,0,614.0,678.0
263,0,0,625.0,679.0
264,0,0,636.0,678.0
265,0,0,646.0,677.0
266,0,0,659.0,674.0
267,0,0,669.0,673.0
268,1,1,678.0,673.0
269,0,0,679.0,683.0
270,1,1,688.0,684.0
271,0,0,688.0,696.0
272,1,1,699.0,694.0
273,1,1,700.0,692.0
274,0,0,698.0,715.0
275,0,0,694.0,718.0
276,1,1,720.0,712.0
277,0,0,704.0,729.0
278,1,1,730.0,723.0
279,0,0,730.0,733.0
280,0,0,727.0,736.0
281,1,1,750.0,732.0
282,1,1,749.0,744.0
283,0,0,747.0,756.0
284,1,1,745.0,258.0
285,1,1,756.0,198.0
286,1,1,756.0,199.5
287,1,1,756.0,201.0
288,1,1,756.0,120.85714285714286
289,1,1,757.0,163.0
290,1,1,758.0,138.33333333333334
291,1,1,756.0,108.5
292,1,1,758.0,138.0
293,1,1,756.0,100.33333333333333
294,1,1,759.0,112.16761902332486
295,1,1,758.0,111.46653836554783
296,1,1,760.0,111.71653836554783
297,1,1,758.0,112.75
298,1,1,760.0,113.0
299,1,1,759.0,128.71428571428572
300,0,0,756.0,838.0
301,1,1,766.0,288.33333333333337
